Segment,Period,Step,NV,MF,MI,MO1,MO2,MO3,ONRF,OFRF,UV,SF,KQ,
2,3,27,26.885206,23.85834,23.85834,45.840614,487.13654,3.40E+38,0,0,0,1.91E-06,23.85834,414.0541
3,3,27,147.62262,20,51.146053,20,3.40E+38,3.40E+38,4.1591663,10.650002,0,31.146057,30.650002,505.5731
4,3,27,53.1008,20,20,28.519161,188.42256,3.40E+38,0,0,0,0,20,90
5,3,27,101.58119,20,53.19478,20,3.40E+38,3.40E+38,1.480625,1.4340835,0,33.19478,21.434084,259.20358
6,3,27,7.082081,20,20,3.40E+38,3.40E+38,3.40E+38,0,0,0,9.54E-07,20,90
0,3,28,117.48118,26.354166,26.354166,40,3.40E+38,3.40E+38,0,0,0,7.63E-06,26.354166,377.86447
1,3,28,26.953892,23.858335,23.858335,40,3.40E+38,3.40E+38,0,2.4958334,0,0,26.354168,377.86447
2,3,28,26.885204,23.858337,23.858337,45.840614,489.76904,3.40E+38,0,0,0,0,23.858337,414.05408
3,3,28,144.99013,20,48.513557,20,3.40E+38,3.40E+38,4.1591663,10.650002,0,28.513565,30.650002,505.5731
4,3,28,53.1008,20,20,28.519161,188.37602,3.40E+38,0,0,0,0,20,90
5,3,28,101.62773,20,53.241318,20,3.40E+38,3.40E+38,1.480625,1.4340835,0,33.241318,21.434084,259.20358
6,3,28,7.082081,20,20,3.40E+38,3.40E+38,3.40E+38,0,0,0,9.54E-07,20,90
0,3,29,117.48117,26.354174,26.354174,40,3.40E+38,3.40E+38,0,0,0,0,26.354174,377.8646
1,3,29,26.953894,23.85834,23.85834,40,3.40E+38,3.40E+38,0,2.495834,0,1.91E-06,26.354174,377.86456
2,3,29,26.885206,23.85834,23.85834,45.840614,492.40155,3.40E+38,0,0,0,1.91E-06,23.85834,414.0541
3,3,29,142.35764,20,45.88107,20,3.40E+38,3.40E+38,4.1591663,10.650002,0,25.881073,30.650002,505.5731
4,3,29,53.1008,20,20,28.519161,188.32948,3.40E+38,0,0,0,0,20,90
5,3,29,101.67427,20,53.287857,20,3.40E+38,3.40E+38,1.480625,1.4340835,0,33.287857,21.434084,259.20358
6,3,29,7.082081,20,20,3.40E+38,3.40E+38,3.40E+38,0,0,0,9.54E-07,20,90
0,3,30,117.48118,26.354166,26.354166,40,3.40E+38,3.40E+38,0,0,0,7.63E-06,26.354166,377.86447
1,3,30,26.953892,23.858335,23.858335,40,3.40E+38,3.40E+38,0,2.4958334,0,0,26.354168,377.86447
2,3,30,26.885204,23.858337,23.858337,45.840614,495.03403,3.40E+38,0,0,0,0,23.858337,414.05408
3,3,30,139.72514,20,43.248573,20,3.40E+38,3.40E+38,4.1591663,10.650002,0,23.24858,30.650002,505.5731
4,3,30,53.1008,20,20,28.519161,188.28294,3.40E+38,0,0,0,0,20,90
5,3,30,101.72081,20,53.334396,20,3.40E+38,3.40E+38,1.480625,1.4340835,0,33.334396,21.434084,259.20358
6,3,30,7.082081,20,20,3.40E+38,3.40E+38,3.40E+38,0,0,0,9.54E-07,20,90
0,3,31,117.48117,26.354174,26.354174,40,3.40E+38,3.40E+38,0,0,0,0,26.354174,377.8646
1,3,31,26.953894,23.85834,23.85834,40,3.40E+38,3.40E+38,0,2.495834,0,1.91E-06,26.354174,377.86456
2,3,31,26.885206,23.85834,23.85834,45.840614,497.6665,3.40E+38,0,0,0,1.91E-06,23.85834,414.0541
3,3,31,137.09265,20,40.616085,20,3.40E+38,3.40E+38,4.1591663,10.650002,0,20.616089,30.650002,505.5731
4,3,31,53.1008,20,20,28.519161,188.2364,3.40E+38,0,0,0,0,20,90
5,3,31,101.76735,20,53.380936,20,3.40E+38,3.40E+38,1.480625,1.4340835,0,33.380936,21.434084,259.20358
6,3,31,7.082081,20,20,3.40E+38,3.40E+38,3.40E+38,0,0,0,9.54E-07,20,90
0,3,32,117.48118,26.354166,26.354166,40,3.40E+38,3.40E+38,0,0,0,7.63E-06,26.354166,377.86447
1,3,32,26.953892,23.858335,23.858335,40,3.40E+38,3.40E+38,0,2.4958334,0,0,26.354168,377.86447
2,3,32,26.885204,23.858337,23.858337,45.840614,500.299,3.40E+38,0,0,0,0,23.858337,414.05408
3,3,32,134.46016,20,37.98359,20,3.40E+38,3.40E+38,4.1591663,10.650002,0,17.983597,30.650002,505.5731
4,3,32,53.1008,20,20,28.519161,188.18987,3.40E+38,0,0,0,0,20,90
5,3,32,101.81389,20,53.427475,20,3.40E+38,3.40E+38,1.480625,1.4340835,0,33.427475,21.434084,259.20358
6,3,32,7.082081,20,20,3.40E+38,3.40E+38,3.40E+38,0,0,0,9.54E-07,20,90
0,3,33,117.48117,26.354174,26.354174,40,3.40E+38,3.40E+38,0,0,0,0,26.354174,377.8646
1,3,33,26.953894,23.85834,23.85834,40,3.40E+38,3.40E+38,0,2.495834,0,1.91E-06,26.354174,377.86456
2,3,33,26.885206,23.85834,23.85834,45.840614,502.93152,3.40E+38,0,0,0,1.91E-06,23.85834,414.0541
3,3,33,131.82767,20,35.3511,20,3.40E+38,3.40E+38,4.1591663,10.650002,0,15.351105,30.650002,505.5731
4,3,33,53.1008,20,20,28.519161,188.14333,3.40E+38,0,0,0,0,20,90
5,3,33,101.86043,20,53.474014,20,3.40E+38,3.40E+38,1.480625,1.4340835,0,33.474014,21.434084,259.20358
6,3,33,7.082081,20,20,3.40E+38,3.40E+38,3.40E+38,0,0,0,9.54E-07,20,90
0,3,34,117.48118,26.354166,26.354166,40,3.40E+38,3.40E+38,0,0,0,7.63E-06,26.354166,377.86447
1,3,34,26.953892,23.858335,23.858335,40,3.40E+38,3.40E+38,0,2.4958334,0,0,26.354168,377.86447
2,3,34,26.885204,23.858337,23.858337,45.840614,505.564,3.40E+38,0,0,0,0,23.858337,414.05408
3,3,34,129.19518,20,32.718605,20,3.40E+38,3.40E+38,4.1591663,10.650002,0,12.718613,30.650002,505.5731
4,3,34,53.1008,20,20,28.519161,188.09679,3.40E+38,0,0,0,0,20,90
5,3,34,101.90697,20,53.520554,20,3.40E+38,3.40E+38,1.480625,1.4340835,0,33.520554,21.434084,259.20358
6,3,34,7.082081,20,20,3.40E+38,3.40E+38,3.40E+38,0,0,0,9.54E-07,20,90
0,3,35,117.48117,26.354174,26.354174,40,3.40E+38,3.40E+38,0,0,0,0,26.354174,377.8646
1,3,35,26.953894,23.85834,23.85834,40,3.40E+38,3.40E+38,0,2.495834,0,1.91E-06,26.354174,377.86456
2,3,35,26.885206,23.85834,23.85834,45.840614,508.19647,3.40E+38,0,0,0,1.91E-06,23.85834,414.0541
3,3,35,126.562675,20,30.086117,20,3.40E+38,3.40E+38,4.1591663,10.650002,0,10.086113,30.650002,505.5731
4,3,35,53.1008,20,20,28.519161,188.05025,3.40E+38,0,0,0,0,20,90
5,3,35,101.95351,20,53.567093,20,3.40E+38,3.40E+38,1.480625,1.4340835,0,33.567093,21.434084,259.20358
6,3,35,7.082081,20,20,3.40E+38,3.40E+38,3.40E+38,0,0,0,9.54E-07,20,90
0,3,36,117.48118,26.354166,26.354166,40,3.40E+38,3.40E+38,0,0,0,7.63E-06,26.354166,377.86447
1,3,36,26.953892,23.858335,23.858335,40,3.40E+38,3.40E+38,0,2.4958334,0,0,26.354168,377.86447
2,3,36,26.885204,23.858337,23.858337,45.840614,510.82898,3.40E+38,0,0,0,0,23.858337,414.05408
3,3,36,123.93018,20,27.453615,20,3.40E+38,3.40E+38,4.1591663,10.650002,0,7.453621,30.650002,505.5731
4,3,36,53.1008,20,20,28.519161,188.00371,3.40E+38,0,0,0,0,20,90
5,3,36,102.000046,20,53.613632,20,3.40E+38,3.40E+38,1.480625,1.4340835,0,33.613632,21.434084,259.20358
6,3,36,7.082081,20,20,3.40E+38,3.40E+38,3.40E+38,0,0,0,9.54E-07,20,90
0,3,37,117.48117,26.354174,26.354174,40,3.40E+38,3.40E+38,0,0,0,0,26.354174,377.8646
1,3,37,26.953894,23.85834,23.85834,40,3.40E+38,3.40E+38,0,2.495834,0,1.91E-06,26.354174,377.86456
2,3,37,26.885206,23.85834,23.85834,45.840614,513.4615,3.40E+38,0,0,0,1.91E-06,23.85834,414.0541
3,3,37,121.29769,20,24.821125,20,3.40E+38,3.40E+38,4.1591663,10.650002,0,4.821129,30.650002,505.5731
4,3,37,53.1008,20,20,28.519161,187.95717,3.40E+38,0,0,0,0,20,90
5,3,37,102.046585,20,53.66017,20,3.40E+38,3.40E+38,1.480625,1.4340835,0,33.66017,21.434084,259.20358
6,3,37,7.082081,20,20,3.40E+38,3.40E+38,3.40E+38,0,0,0,9.54E-07,20,90
0,3,38,117.48118,26.354166,26.354166,40,3.40E+38,3.40E+38,0,0,0,7.63E-06,26.354166,377.86447
1,3,38,26.953892,23.858335,23.858335,40,3.40E+38,3.40E+38,0,2.4958334,0,0,26.354168,377.86447
2,3,38,26.885204,23.858337,23.858337,45.840614,516.094,3.40E+38,0,0,0,0,23.858337,414.05408
3,3,38,118.6652,20,22.188631,20,3.40E+38,3.40E+38,4.1591663,10.650002,0,2.1886368,30.650002,505.5731
4,3,38,53.1008,20,20,28.519161,187.91063,3.40E+38,0,0,0,0,20,90
5,3,38,102.093124,20,53.70671,20,3.40E+38,3.40E+38,1.480625,1.4340835,0,33.70671,21.434084,259.20358
6,3,38,7.082081,20,20,3.40E+38,3.40E+38,3.40E+38,0,0,0,9.54E-07,20,90
0,3,39,117.48117,26.354174,26.354174,40,3.40E+38,3.40E+38,0,0,0,0,26.354174,377.8646
1,3,39,26.953894,23.85834,23.85834,40,3.40E+38,3.40E+38,0,2.495834,0,1.91E-06,26.354174,377.86456
2,3,39,26.885206,23.85834,23.85834,45.840614,518.72644,3.40E+38,0,0,0,1.91E-06,23.85834,414.0541
3,3,39,116.47657,19.55614,19.55614,20,3.40E+38,3.40E+38,4.1591663,10.650002,0,7.63E-06,30.206142,505.5731
4,3,39,53.100796,19.55614,19.55614,28.519161,187.86409,3.40E+38,0,0,0,0,19.55614,90
5,3,39,101.72543,20,53.339027,20,3.40E+38,3.40E+38,1.480625,1.4044508,0,33.33902,21.404451,259.20358
6,3,39,7.082081,20,20,3.40E+38,3.40E+38,3.40E+38,0,0,0,9.54E-07,20,90
0,3,40,117.48118,26.354166,26.354166,40,3.40E+38,3.40E+38,0,0,0,7.63E-06,26.354166,377.86447
1,3,40,26.953892,23.858335,23.858335,40,3.40E+38,3.40E+38,0,2.4958334,0,0,26.354168,377.86447
2,3,40,26.885204,23.858337,23.858337,45.840614,3.40E+38,3.40E+38,0,0,0,0,23.858337,414.05408
3,3,40,116.476555,17.36751,17.36751,20,3.40E+38,3.40E+38,4.1591663,10.650002,0,0,28.017511,512.00903
4,3,40,53.1008,17.36751,17.36751,28.519161,188.64969,3.40E+38,0,0,0,0,17.36751,96.435974
5,3,40,99.31523,20,50.92882,20,3.40E+38,3.40E+38,1.480625,1.2583339,0,30.928818,21.258333,259.63324
6,3,40,7.082081,20,20,3.40E+38,3.40E+38,3.40E+38,0,0,0,9.54E-07,20,90
0,3,41,117.48117,26.354174,26.354174,40,3.40E+38,3.40E+38,0,0,0,0,26.354174,377.8646
1,3,41,26.953894,23.85834,23.85834,40,3.40E+38,3.40E+38,0,2.495834,0,1.91E-06,26.354174,377.86456
2,3,41,26.885206,23.85834,23.85834,45.840614,3.40E+38,3.40E+38,0,0,0,1.91E-06,23.85834,414.0541
3,3,41,116.47656,17.367504,17.367504,20,3.40E+38,3.40E+38,4.1591663,10.650002,0,0,28.017506,543.7443
4,3,41,53.100803,17.367504,17.367504,28.519161,193.12077,3.40E+38,0,0,0,0,17.367504,128.17111
5,3,41,96.90503,20,48.518616,20,3.40E+38,3.40E+38,1.480625,1.2583336,0,28.518616,21.258333,261.75198
6,3,41,7.082081,20,20,3.40E+38,3.40E+38,3.40E+38,0,0,0,9.54E-07,20,90
0,3,42,117.48118,26.354166,26.354166,40,3.40E+38,3.40E+38,0,0,0,7.63E-06,26.354166,377.86447
1,3,42,26.953892,23.858335,23.858335,40,3.40E+38,3.40E+38,0,2.4958334,0,0,26.354168,377.86447
2,3,42,26.885204,23.858337,23.858337,45.840614,3.40E+38,3.40E+38,0,0,0,0,23.858337,414.05408
3,3,42,116.47656,17.367502,17.367502,20,3.40E+38,3.40E+38,4.1591663,10.650002,0,0,28.017504,543.7444
4,3,42,53.100807,17.367502,17.367502,28.519161,195.53098,3.40E+38,0,0,0,3.81E-06,17.367502,128.17119
5,3,42,94.49482,20,46.10841,20,3.40E+38,3.40E+38,1.480625,1.2583333,0,26.108406,21.258333,261.75198
6,3,42,7.082081,20,20,3.40E+38,3.40E+38,3.40E+38,0,0,0,9.54E-07,20,90
0,3,43,117.48117,26.354174,26.354174,40,3.40E+38,3.40E+38,0,0,0,0,26.354174,377.8646
1,3,43,26.953894,23.85834,23.85834,40,3.40E+38,3.40E+38,0,2.495834,0,1.91E-06,26.354174,377.86456
2,3,43,26.885206,23.85834,23.85834,45.840614,3.40E+38,3.40E+38,0,0,0,1.91E-06,23.85834,414.0541
3,3,43,116.47656,17.367504,17.367504,20,3.40E+38,3.40E+38,4.1591663,10.650002,0,0,28.017506,543.74445
4,3,43,53.1008,17.367508,17.367508,28.519161,197.9412,3.40E+38,0,0,0,0,17.367508,128.17122
5,3,43,92.08462,20,43.698204,20,3.40E+38,3.40E+38,1.480625,1.2583338,0,23.698204,21.258333,261.75198
6,3,43,7.082081,20,20,3.40E+38,3.40E+38,3.40E+38,0,0,0,9.54E-07,20,90
0,3,44,117.48118,26.354166,26.354166,40,3.40E+38,3.40E+38,0,0,0,7.63E-06,26.354166,377.86447
1,3,44,26.953892,23.858335,23.858335,40,3.40E+38,3.40E+38,0,2.4958334,0,0,26.354168,377.86447
2,3,44,26.885204,23.858337,23.858337,45.840614,3.40E+38,3.40E+38,0,0,0,0,23.858337,414.05408
3,3,44,116.47656,17.367502,17.367502,20,3.40E+38,3.40E+38,4.1591663,10.650002,0,0,28.017504,543.7444
4,3,44,53.1008,17.367502,17.367502,28.519161,200.35138,3.40E+38,0,0,0,0,17.367502,128.17114
5,3,44,89.67441,20,41.288,20,3.40E+38,3.40E+38,1.480625,1.2583333,0,21.287994,21.258333,261.75198
6,3,44,7.082081,20,20,3.40E+38,3.40E+38,3.40E+38,0,0,0,9.54E-07,20,90
0,3,45,117.48117,26.354174,26.354174,40,3.40E+38,3.40E+38,0,0,0,0,26.354174,377.8646
1,3,45,26.953894,23.85834,23.85834,40,3.40E+38,3.40E+38,0,2.495834,0,1.91E-06,26.354174,377.86456
2,3,45,26.885206,23.85834,23.85834,45.840614,3.40E+38,3.40E+38,0,0,0,1.91E-06,23.85834,414.0541
3,3,45,116.47656,17.367504,17.367504,20,3.40E+38,3.40E+38,4.1591663,10.650002,0,0,28.017506,543.74445
4,3,45,53.100803,17.367504,17.367504,28.519161,202.7616,3.40E+38,0,0,0,0,17.367504,128.17122
5,3,45,87.264206,20,38.877792,20,3.40E+38,3.40E+38,1.480625,1.2583336,0,18.877792,21.258333,261.75198
6,3,45,7.082081,20,20,3.40E+38,3.40E+38,3.40E+38,0,0,0,9.54E-07,20,90
0,3,46,117.48118,26.354166,26.354166,40,3.40E+38,3.40E+38,0,0,0,7.63E-06,26.354166,377.86447
1,3,46,26.953892,23.858335,23.858335,40,3.40E+38,3.40E+38,0,2.4958334,0,0,26.354168,377.86447
2,3,46,26.885204,23.858337,23.858337,45.840614,3.40E+38,3.40E+38,0,0,0,0,23.858337,414.05408
3,3,46,116.47656,17.367502,17.367502,20,3.40E+38,3.40E+38,4.1591663,10.650002,0,0,28.017504,543.7444
4,3,46,53.100807,17.367502,17.367502,28.519161,205.1718,3.40E+38,0,0,0,3.81E-06,17.367502,128.17119
5,3,46,84.854,20,36.467587,20,3.40E+38,3.40E+38,1.480625,1.2583333,0,16.467583,21.258333,261.75198
6,3,46,7.082081,20,20,3.40E+38,3.40E+38,3.40E+38,0,0,0,9.54E-07,20,90
0,3,47,117.48117,26.354174,26.354174,40,3.40E+38,3.40E+38,0,0,0,0,26.354174,377.8646
1,3,47,26.953894,23.85834,23.85834,40,3.40E+38,3.40E+38,0,2.495834,0,1.91E-06,26.354174,377.86456
2,3,47,26.885206,23.85834,23.85834,45.840614,3.40E+38,3.40E+38,0,0,0,1.91E-06,23.85834,414.0541
3,3,47,116.47656,17.367504,17.367504,20,3.40E+38,3.40E+38,4.1591663,10.650002,0,0,28.017506,543.74445
4,3,47,53.1008,17.367508,17.367508,28.519161,207.582,3.40E+38,0,0,0,0,17.367508,128.17122
5,3,47,82.443794,20,34.05738,20,3.40E+38,3.40E+38,1.480625,1.2583338,0,14.057381,21.258333,261.75198
6,3,47,7.082081,20,20,3.40E+38,3.40E+38,3.40E+38,0,0,0,9.54E-07,20,90
0,3,48,117.48118,26.354166,26.354166,40,3.40E+38,3.40E+38,0,0,0,7.63E-06,26.354166,377.86447
1,3,48,26.953892,23.858335,23.858335,40,3.40E+38,3.40E+38,0,2.4958334,0,0,26.354168,377.86447
2,3,48,26.885204,23.858337,23.858337,45.840614,3.40E+38,3.40E+38,0,0,0,0,23.858337,414.05408
3,3,48,116.47656,17.367502,17.367502,20,3.40E+38,3.40E+38,4.1591663,10.650002,0,0,28.017504,543.7444
4,3,48,53.1008,17.367502,17.367502,28.519161,209.99222,3.40E+38,0,0,0,0,17.367502,128.17114
5,3,48,80.033585,20,31.647175,20,3.40E+38,3.40E+38,1.480625,1.2583333,0,11.647171,21.258333,261.75198
6,3,48,7.082081,20,20,3.40E+38,3.40E+38,3.40E+38,0,0,0,9.54E-07,20,90
0,3,49,117.48117,26.354174,26.354174,40,3.40E+38,3.40E+38,0,0,0,0,26.354174,377.8646
1,3,49,26.953894,23.85834,23.85834,40,3.40E+38,3.40E+38,0,2.495834,0,1.91E-06,26.354174,377.86456
2,3,49,26.885206,23.85834,23.85834,45.840614,3.40E+38,3.40E+38,0,0,0,1.91E-06,23.85834,414.0541
3,3,49,116.47656,17.367504,17.367504,20,3.40E+38,3.40E+38,4.1591663,10.650002,0,0,28.017506,543.74445
4,3,49,53.100803,17.367504,17.367504,28.519161,212.40242,3.40E+38,0,0,0,0,17.367504,128.17122
5,3,49,77.62338,20,29.236967,20,3.40E+38,3.40E+38,1.480625,1.2583336,0,9.236969,21.258333,261.75198
6,3,49,7.082081,20,20,3.40E+38,3.40E+38,3.40E+38,0,0,0,9.54E-07,20,90
0,3,50,117.48118,26.354166,26.354166,40,3.40E+38,3.40E+38,0,0,0,7.63E-06,26.354166,377.86447
1,3,50,26.953892,23.858335,23.858335,40,3.40E+38,3.40E+38,0,2.4958334,0,0,26.354168,377.86447
2,3,50,26.885204,23.858337,23.858337,45.840614,3.40E+38,3.40E+38,0,0,0,0,23.858337,414.05408
3,3,50,116.47656,17.367502,17.367502,20,3.40E+38,3.40E+38,4.1591663,10.650002,0,0,28.017504,543.7444
4,3,50,53.100807,17.367502,17.367502,28.519161,214.81262,3.40E+38,0,0,0,3.81E-06,17.367502,128.17119
5,3,50,75.21317,20,26.826763,20,3.40E+38,3.40E+38,1.480625,1.2583333,0,6.8267593,21.258333,261.75198
6,3,50,7.082081,20,20,3.40E+38,3.40E+38,3.40E+38,0,0,0,9.54E-07,20,90
0,3,51,117.48117,26.354174,26.354174,40,3.40E+38,3.40E+38,0,0,0,0,26.354174,377.8646
1,3,51,26.953894,23.85834,23.85834,40,3.40E+38,3.40E+38,0,2.495834,0,1.91E-06,26.354174,377.86456
2,3,51,26.885206,23.85834,23.85834,45.840614,3.40E+38,3.40E+38,0,0,0,1.91E-06,23.85834,414.0541
3,3,51,116.47656,17.367504,17.367504,20,3.40E+38,3.40E+38,4.1591663,10.650002,0,0,28.017506,543.74445
4,3,51,53.1008,17.367508,17.367508,28.519161,217.22284,3.40E+38,0,0,0,0,17.367508,128.17122
5,3,51,72.80297,20,24.41656,20,3.40E+38,3.40E+38,1.480625,1.2583338,0,4.4165573,21.258333,261.75198
6,3,51,7.082081,20,20,3.40E+38,3.40E+38,3.40E+38,0,0,0,9.54E-07,20,90
0,3,52,117.48118,26.354166,26.354166,40,3.40E+38,3.40E+38,0,0,0,7.63E-06,26.354166,377.86447
1,3,52,26.953892,23.858335,23.858335,40,3.40E+38,3.40E+38,0,2.4958334,0,0,26.354168,377.86447
2,3,52,26.885204,23.858337,23.858337,45.840614,3.40E+38,3.40E+38,0,0,0,0,23.858337,414.05408
3,3,52,116.47656,17.367502,17.367502,20,3.40E+38,3.40E+38,4.1591663,10.650002,0,0,28.017504,543.7444
4,3,52,53.1008,17.367502,17.367502,28.519161,219.63303,3.40E+38,0,0,0,0,17.367502,128.17114
5,3,52,70.39276,20,22.006351,20,3.40E+38,3.40E+38,1.480625,1.2583333,0,2.0063477,21.258333,261.75198
6,3,52,7.082081,20,20,3.40E+38,3.40E+38,3.40E+38,0,0,0,9.54E-07,20,90
0,3,53,117.48117,26.354174,26.354174,40,3.40E+38,3.40E+38,0,0,0,0,26.354174,377.8646
1,3,53,26.953894,23.85834,23.85834,40,3.40E+38,3.40E+38,0,2.495834,0,1.91E-06,26.354174,377.86456
2,3,53,26.885206,23.85834,23.85834,45.840614,3.40E+38,3.40E+38,0,0,0,1.91E-06,23.85834,414.0541
3,3,53,116.47656,17.367504,17.367504,20,3.40E+38,3.40E+38,4.1591663,10.650002,0,0,28.017506,543.74445
4,3,53,53.100803,17.367504,17.367504,28.519161,222.04324,3.40E+38,0,0,0,0,17.367504,128.17122
5,3,53,68.38641,19.596144,19.596144,20,3.40E+38,3.40E+38,1.480625,1.2583336,0,0,20.854477,261.75198
6,3,53,7.082079,19.596146,19.596146,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,19.596146,90
0,3,54,117.48118,26.354166,26.354166,40,3.40E+38,3.40E+38,0,0,0,7.63E-06,26.354166,377.86447
1,3,54,26.953892,23.858335,23.858335,40,3.40E+38,3.40E+38,0,2.4958334,0,0,26.354168,377.86447
2,3,54,26.885204,23.858337,23.858337,45.840614,3.40E+38,3.40E+38,0,0,0,0,23.858337,414.05408
3,3,54,116.47656,17.367502,17.367502,20,3.40E+38,3.40E+38,4.1591663,10.650002,0,0,28.017504,543.7444
4,3,54,53.100807,17.367502,17.367502,28.519161,3.40E+38,3.40E+38,0,0,0,3.81E-06,17.367502,128.17119
5,3,54,68.38641,17.589794,17.589794,20,3.40E+38,3.40E+38,1.480625,1.2583333,0,0,18.848127,267.60794
6,3,54,7.082079,17.589794,17.589794,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,17.589794,95.855896
0,3,55,117.48117,26.354174,26.354174,40,3.40E+38,3.40E+38,0,0,0,0,26.354174,377.8646
1,3,55,26.953894,23.85834,23.85834,40,3.40E+38,3.40E+38,0,2.495834,0,1.91E-06,26.354174,377.86456
2,3,55,26.885206,23.85834,23.85834,45.840614,3.40E+38,3.40E+38,0,0,0,1.91E-06,23.85834,414.0541
3,3,55,116.47656,17.367504,17.367504,20,3.40E+38,3.40E+38,4.1591663,10.650002,0,0,28.017506,543.74445
4,3,55,53.1008,17.367508,17.367508,28.519161,3.40E+38,3.40E+38,0,0,0,0,17.367508,128.17122
5,3,55,68.38641,17.5898,17.5898,20,3.40E+38,3.40E+38,1.480625,1.2583338,0,0,18.848133,296.7002
6,3,55,7.082079,17.5898,17.5898,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,17.5898,124.94797
0,3,56,117.48118,26.354166,26.354166,40,3.40E+38,3.40E+38,0,0,0,7.63E-06,26.354166,377.86447
1,3,56,26.953892,23.858335,23.858335,40,3.40E+38,3.40E+38,0,2.4958334,0,0,26.354168,377.86447
2,3,56,26.885204,23.858337,23.858337,45.840614,3.40E+38,3.40E+38,0,0,0,0,23.858337,414.05408
3,3,56,116.47656,17.367502,17.367502,20,3.40E+38,3.40E+38,4.1591663,10.650002,0,0,28.017504,543.7444
4,3,56,53.1008,17.367502,17.367502,28.519161,3.40E+38,3.40E+38,0,0,0,0,17.367502,128.17114
5,3,56,68.38641,17.589794,17.589794,20,3.40E+38,3.40E+38,1.480625,1.2583333,0,0,18.848127,296.70013
6,3,56,7.082079,17.589794,17.589794,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,17.589794,124.94791
0,3,57,117.48117,26.354174,26.354174,40,3.40E+38,3.40E+38,0,0,0,0,26.354174,377.8646
1,3,57,26.953894,23.85834,23.85834,40,3.40E+38,3.40E+38,0,2.495834,0,1.91E-06,26.354174,377.86456
2,3,57,26.885206,23.85834,23.85834,45.840614,3.40E+38,3.40E+38,0,0,0,1.91E-06,23.85834,414.0541
3,3,57,116.47656,17.367504,17.367504,20,3.40E+38,3.40E+38,4.1591663,10.650002,0,0,28.017506,543.74445
4,3,57,53.100803,17.367504,17.367504,28.519161,3.40E+38,3.40E+38,0,0,0,0,17.367504,128.17122
5,3,57,68.38641,17.589796,17.589796,20,3.40E+38,3.40E+38,1.480625,1.2583336,0,0,18.84813,296.7002
6,3,57,7.082079,17.589796,17.589796,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,17.589796,124.94797
0,3,58,117.48118,26.354166,26.354166,40,3.40E+38,3.40E+38,0,0,0,7.63E-06,26.354166,377.86447
1,3,58,26.953892,23.858335,23.858335,40,3.40E+38,3.40E+38,0,2.4958334,0,0,26.354168,377.86447
2,3,58,26.885204,23.858337,23.858337,45.840614,3.40E+38,3.40E+38,0,0,0,0,23.858337,414.05408
3,3,58,116.47656,17.367502,17.367502,20,3.40E+38,3.40E+38,4.1591663,10.650002,0,0,28.017504,543.7444
4,3,58,53.100807,17.367502,17.367502,28.519161,3.40E+38,3.40E+38,0,0,0,3.81E-06,17.367502,128.17119
5,3,58,68.38641,17.589794,17.589794,20,3.40E+38,3.40E+38,1.480625,1.2583333,0,0,18.848127,296.7002
6,3,58,7.082079,17.589794,17.589794,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,17.589794,124.94795
0,3,59,117.48117,26.354174,26.354174,40,3.40E+38,3.40E+38,0,0,0,0,26.354174,377.8646
1,3,59,26.953894,23.85834,23.85834,40,3.40E+38,3.40E+38,0,2.495834,0,1.91E-06,26.354174,377.86456
2,3,59,26.885206,23.85834,23.85834,45.840614,3.40E+38,3.40E+38,0,0,0,1.91E-06,23.85834,414.0541
3,3,59,116.47656,17.367504,17.367504,20,3.40E+38,3.40E+38,4.1591663,10.650002,0,0,28.017506,543.74445
4,3,59,53.1008,17.367508,17.367508,28.519161,3.40E+38,3.40E+38,0,0,0,0,17.367508,128.17122
5,3,59,68.38641,17.5898,17.5898,20,3.40E+38,3.40E+38,1.480625,1.2583338,0,0,18.848133,296.7002
6,3,59,7.082079,17.5898,17.5898,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,17.5898,124.94797
