Segment,Period,Step,NV,MF,MI,MO1,MO2,MO3,ONRF,OFRF,DEF,UV,SF,KQ
2,0,32,35.666687,20.208334,20.208334,30,117.666565,3.40E+38,0,0,0,0,20.208334,276.97916
3,0,32,42.54177,20,26.875082,20,3.40E+38,3.40E+38,0,0,0,6.875084,20,280
4,0,32,45,20,20,30,3.40E+38,3.40E+38,0,0,0,0,20,90
5,0,32,35.217392,20,20,30,3.40E+38,3.40E+38,0,0,0,0,20,280
6,0,32,35.217392,20,20,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,20,280
0,0,33,35.666687,20.208334,20.208334,30,3.40E+38,3.40E+38,0,0,0,0,20.208334,276.97916
1,0,33,35.666687,20.208334,20.208334,30,3.40E+38,3.40E+38,0,0,0,0,20.208334,276.97916
2,0,33,35.666687,20.208334,20.208334,30,117.45823,3.40E+38,0,0,0,0,20.208334,276.97916
3,0,33,42.750107,20,27.083418,20,3.40E+38,3.40E+38,0,0,0,7.08342,20,280
4,0,33,45,20,20,30,3.40E+38,3.40E+38,0,0,0,0,20,90
5,0,33,35.217392,20,20,30,3.40E+38,3.40E+38,0,0,0,0,20,280
6,0,33,35.217392,20,20,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,20,280
0,0,34,35.666687,20.208334,20.208334,30,3.40E+38,3.40E+38,0,0,0,0,20.208334,276.97916
1,0,34,35.666687,20.208334,20.208334,30,3.40E+38,3.40E+38,0,0,0,0,20.208334,276.97916
2,0,34,35.666687,20.208334,20.208334,30,117.24989,3.40E+38,0,0,0,0,20.208334,276.97916
3,0,34,42.958443,20,27.291754,20,3.40E+38,3.40E+38,0,0,0,7.2917557,20,280
4,0,34,45,20,20,30,3.40E+38,3.40E+38,0,0,0,0,20,90
5,0,34,35.217392,20,20,30,3.40E+38,3.40E+38,0,0,0,0,20,280
6,0,34,35.217392,20,20,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,20,280
0,0,35,35.666687,20.208334,20.208334,30,3.40E+38,3.40E+38,0,0,0,0,20.208334,276.97916
1,0,35,35.666687,20.208334,20.208334,30,3.40E+38,3.40E+38,0,0,0,0,20.208334,276.97916
2,0,35,35.666687,20.208334,20.208334,30,117.04156,3.40E+38,0,0,0,0,20.208334,276.97916
3,0,35,43.16678,20,27.50009,20,3.40E+38,3.40E+38,0,0,0,7.5000916,20,280
