Seg,Period,Step,NV,MI,MF,MO1,MO2,MO3,ONRF,OFRF,DEF,UV,SF,KQ
29,0,6,24.112263,21.557709,21.557709,46.214584,3.40E+38,3.40E+38,0,0,0,0,21.557709,447.41315
30,0,6,104.99765,15.643125,15.643125,20,3.40E+38,3.40E+38,3.7854166,9.7,0,0,25.343124,582.52466
31,0,6,45.064095,15.643125,15.643125,28.64875,3.40E+38,3.40E+38,0,0,0,0,15.643125,153.17465
32,0,6,60.950737,15.852709,15.852709,20,3.40E+38,3.40E+38,1.3512499,1.1416667,0,0,16.994375,323.58154
33,0,6,5.996317,15.852709,15.852709,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,15.852709,150.1357
0,0,7,37.08874,14.279166,14.279166,30,3.40E+38,3.40E+38,0,0,0,0,14.279166,362.9521
1,0,7,14.839179,13.995832,13.995832,30,3.40E+38,3.40E+38,0,0.28333333,0,0,14.279166,362.9521
2,0,7,14.702054,12.570833,12.570833,30,3.40E+38,3.40E+38,0,1.425,0,0,13.995833,367.06042
3,0,7,6.9792614,12.570833,12.570833,28.420834,3.40E+38,3.40E+38,0,0,0,0,12.570833,387.72296
4,0,7,13.08391,14.15,14.15,23.779167,3.40E+38,3.40E+38,1.5791667,0,0,0,14.15,364.82504
5,0,7,19.263823,20.370832,20.370832,40,3.40E+38,3.40E+38,6.2208333,0,0,0,20.370832,274.62292
6,0,7,3.3109703,20.370832,20.370832,40,3.40E+38,3.40E+38,0,0,0,0,20.370832,464.62292
7,0,7,17.378656,19.579166,19.579166,40,3.40E+38,3.40E+38,0,0.7916666,0,0,20.370832,464.62292
8,0,7,5.212635,19.579166,19.579166,46.4269,3.40E+38,3.40E+38,0,0,0,0,19.579166,476.10208
9,0,7,66.11821,21,21,40,3.40E+38,3.40E+38,2.225,0.8041667,0,0,21.804167,625.07904
10,0,7,5.8671284,21,21,42.940304,3.40E+38,3.40E+38,0,0,0,0,21,455.5
11,0,7,28.244541,23.428541,23.428541,40,3.40E+38,3.40E+38,3.0618749,0.63333327,0,0,24.061874,570.7819
12,0,7,6.358021,23.428541,23.428541,43.392796,3.40E+38,3.40E+38,0,0,0,0,23.428541,420.28616
13,0,7,65.34808,17.969166,17.969166,40,3.40E+38,3.40E+38,2.803125,8.2625,0,0,26.231667,538.3195
14,0,7,18.669266,17.969166,17.969166,38.260624,3.40E+38,3.40E+38,0,0,0,0,17.969166,499.44708
15,0,7,14.456165,19.70854,19.70854,48.495415,3.40E+38,3.40E+38,1.7393749,0,0,0,19.70854,474.22617
16,0,7,25.028734,21.213123,21.213123,50,3.40E+38,3.40E+38,1.5045834,0,0,0,21.213123,642.4097
17,0,7,9.545906,21.213123,21.213123,50,3.40E+38,3.40E+38,0,0,0,0,21.213123,642.4097
18,0,7,20.662136,19.89229,19.89229,40,3.40E+38,3.40E+38,0,1.3208331,0,0,21.213123,642.4097
19,0,7,21.954327,18.842293,18.842293,40,3.40E+38,3.40E+38,0,1.0499998,0,0,19.892292,471.5618
20,0,7,19.209343,18.842293,18.842293,37.920418,3.40E+38,3.40E+38,0,0,0,0,18.842293,486.7868
21,0,7,22.063576,20.921875,20.921875,40,3.40E+38,3.40E+38,2.0795832,0,0,0,20.921875,456.6328
22,0,7,8.155506,20.921875,20.921875,40,3.40E+38,3.40E+38,0,0,0,0,20.921875,456.6328
23,0,7,20.999,19.788542,19.788542,40,3.40E+38,3.40E+38,0,1.1333332,0,0,20.921875,456.6328
24,0,7,16.447618,19.788542,19.788542,37.18729,3.40E+38,3.40E+38,0,0,0,0,19.788542,473.06613
25,0,7,20.740091,22.60125,22.60125,38.768543,3.40E+38,3.40E+38,2.8127084,0,0,0,22.60125,432.2819
26,0,7,25.373825,23.832708,23.832708,40,3.40E+38,3.40E+38,1.2314583,0,0,0,23.832708,414.42572
27,0,7,104.60238,23.832708,23.832708,40,3.40E+38,3.40E+38,0,0,0,0,23.832708,414.42572
28,0,7,24.257708,21.557709,21.557709,40,3.40E+38,3.40E+38,0,2.275,0,0,23.832708,414.42572
29,0,7,24.112263,21.557709,21.557709,46.214584,3.40E+38,3.40E+38,0,0,0,0,21.557709,447.41324
30,0,7,104.99765,15.643125,15.643125,20,3.40E+38,3.40E+38,3.7854166,9.7,0,0,25.343124,582.5247
31,0,7,45.064095,15.643125,15.643125,28.64875,3.40E+38,3.40E+38,0,0,0,0,15.643125,153.17468
32,0,7,60.950737,15.852709,15.852709,20,3.40E+38,3.40E+38,1.3512499,1.1416667,0,0,16.994375,323.58154
33,0,7,5.996317,15.852709,15.852709,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,15.852709,150.13571
0,0,8,37.08874,14.279166,14.279166,30,3.40E+38,3.40E+38,0,0,0,0,14.279166,362.9521
1,0,8,14.839179,13.995832,13.995832,30,3.40E+38,3.40E+38,0,0.28333333,0,0,14.279166,362.9521
2,0,8,14.702055,12.570832,12.570832,30,3.40E+38,3.40E+38,0,1.425,0,9.54E-07,13.995832,367.06042
3,0,8,6.9792624,12.570832,12.570832,28.420834,3.40E+38,3.40E+38,0,0,0,9.54E-07,12.570832,387.7229
4,0,8,13.083911,14.149999,14.149999,23.779167,3.40E+38,3.40E+38,1.5791667,0,0,9.54E-07,14.149999,364.82498
5,0,8,19.263823,20.370832,20.370832,40,3.40E+38,3.40E+38,6.2208333,0,0,0,20.370832,274.62292
6,0,8,3.3109703,20.370832,20.370832,40,3.40E+38,3.40E+38,0,0,0,0,20.370832,464.62292
7,0,8,17.378656,19.579166,19.579166,40,3.40E+38,3.40E+38,0,0.7916666,0,0,20.370832,464.62292
8,0,8,5.212635,19.579166,19.579166,46.4269,3.40E+38,3.40E+38,0,0,0,0,19.579166,476.10208
9,0,8,66.11821,21,21,40,3.40E+38,3.40E+38,2.225,0.8041667,0,0,21.804167,625.07904
10,0,8,5.8671284,21,21,42.940304,3.40E+38,3.40E+38,0,0,0,0,21,455.5
11,0,8,28.244541,23.428541,23.428541,40,3.40E+38,3.40E+38,3.0618749,0.63333327,0,0,24.061874,570.7819
12,0,8,6.358021,23.428541,23.428541,43.392796,3.40E+38,3.40E+38,0,0,0,0,23.428541,420.28616
13,0,8,65.34808,17.969166,17.969166,40,3.40E+38,3.40E+38,2.803125,8.2625,0,0,26.231667,538.3195
14,0,8,18.669266,17.969166,17.969166,38.260624,3.40E+38,3.40E+38,0,0,0,0,17.969166,499.44708
15,0,8,14.456165,19.70854,19.70854,48.495415,3.40E+38,3.40E+38,1.7393749,0,0,0,19.70854,474.22617
16,0,8,25.028734,21.213123,21.213123,50,3.40E+38,3.40E+38,1.5045834,0,0,0,21.213123,642.4097
17,0,8,9.545906,21.213123,21.213123,50,3.40E+38,3.40E+38,0,0,0,0,21.213123,642.4097
18,0,8,20.662136,19.89229,19.89229,40,3.40E+38,3.40E+38,0,1.3208331,0,0,21.213123,642.4097
19,0,8,21.954329,18.84229,18.84229,40,3.40E+38,3.40E+38,0,1.0499998,0,1.91E-06,19.89229,471.56177
20,0,8,19.209345,18.84229,18.84229,37.920418,3.40E+38,3.40E+38,0,0,0,0,18.84229,486.78674
21,0,8,22.063576,20.921875,20.921875,40,3.40E+38,3.40E+38,2.0795832,0,0,0,20.921875,456.6328
22,0,8,8.155506,20.921875,20.921875,40,3.40E+38,3.40E+38,0,0,0,0,20.921875,456.6328
23,0,8,20.999,19.788542,19.788542,40,3.40E+38,3.40E+38,0,1.1333332,0,0,20.921875,456.6328
24,0,8,16.447618,19.788542,19.788542,37.18729,3.40E+38,3.40E+38,0,0,0,0,19.788542,473.06613
25,0,8,20.740091,22.60125,22.60125,38.768543,3.40E+38,3.40E+38,2.8127084,0,0,0,22.60125,432.2819
26,0,8,25.373825,23.832708,23.832708,40,3.40E+38,3.40E+38,1.2314583,0,0,0,23.832708,414.42572
27,0,8,104.60238,23.832708,23.832708,40,3.40E+38,3.40E+38,0,0,0,0,23.832708,414.42572
28,0,8,24.257708,21.557709,21.557709,40,3.40E+38,3.40E+38,0,2.275,0,0,23.832708,414.42572
29,0,8,24.112263,21.557709,21.557709,46.214584,3.40E+38,3.40E+38,0,0,0,0,21.557709,447.41324
30,0,8,104.99765,15.643125,15.643125,20,3.40E+38,3.40E+38,3.7854166,9.7,0,0,25.343124,582.5247
31,0,8,45.064095,15.643125,15.643125,28.64875,3.40E+38,3.40E+38,0,0,0,0,15.643125,153.17468
32,0,8,60.950737,15.852709,15.852709,20,3.40E+38,3.40E+38,1.3512499,1.1416667,0,0,16.994375,323.58154
33,0,8,5.996317,15.852709,15.852709,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,15.852709,150.13571
0,0,9,37.08874,14.279166,14.279166,30,3.40E+38,3.40E+38,0,0,0,0,14.279166,362.9521
1,0,9,14.839179,13.995832,13.995832,30,3.40E+38,3.40E+38,0,0.28333333,0,0,14.279166,362.9521
2,0,9,14.702054,12.570833,12.570833,30,3.40E+38,3.40E+38,0,1.425,0,0,13.995833,367.06042
3,0,9,6.9792604,12.570834,12.570834,28.420834,3.40E+38,3.40E+38,0,0,0,0,12.570834,387.72296
4,0,9,13.08391,14.150002,14.150002,23.779167,3.40E+38,3.40E+38,1.5791667,0,0,0,14.150002,364.82504
5,0,9,19.263824,20.370834,20.370834,40,3.40E+38,3.40E+38,6.2208333,0,0,0,20.370834,274.62292
6,0,9,3.3109703,20.370834,20.370834,40,3.40E+38,3.40E+38,0,0,0,0,20.370834,464.62292
7,0,9,17.378654,19.579168,19.579168,40,3.40E+38,3.40E+38,0,0.7916667,0,0,20.370834,464.62292
8,0,9,5.212635,19.579168,19.579168,46.4269,3.40E+38,3.40E+38,0,0,0,0,19.579168,476.10208
9,0,9,66.11821,21.000002,21.000002,40,3.40E+38,3.40E+38,2.225,0.80416673,0,0,21.804169,625.07904
10,0,9,5.8671284,21.000002,21.000002,42.940304,3.40E+38,3.40E+38,0,0,0,0,21.000002,455.5
11,0,9,28.244543,23.428543,23.428543,40,3.40E+38,3.40E+38,3.0618749,0.6333334,0,0,24.061876,570.7819
12,0,9,6.358021,23.428543,23.428543,43.392796,3.40E+38,3.40E+38,0,0,0,0,23.428543,420.28616
13,0,9,65.34808,17.969168,17.969168,40,3.40E+38,3.40E+38,2.803125,8.262501,0,0,26.231668,538.3195
14,0,9,18.669268,17.969168,17.969168,38.260624,3.40E+38,3.40E+38,0,0,0,1.91E-06,17.969168,499.44708
15,0,9,14.456163,19.708542,19.708542,48.495415,3.40E+38,3.40E+38,1.7393749,0,0,0,19.708542,474.22617
16,0,9,25.028732,21.213125,21.213125,50,3.40E+38,3.40E+38,1.5045834,0,0,0,21.213125,642.4097
17,0,9,9.545906,21.213125,21.213125,50,3.40E+38,3.40E+38,0,0,0,0,21.213125,642.4097
18,0,9,20.662134,19.892292,19.892292,40,3.40E+38,3.40E+38,0,1.3208332,0,0,21.213125,642.4097
19,0,9,21.954325,18.842295,18.842295,40,3.40E+38,3.40E+38,0,1.05,0,0,19.892294,471.5618
20,0,9,19.209345,18.842295,18.842295,37.920418,3.40E+38,3.40E+38,0,0,0,0,18.842295,486.7868
21,0,9,22.063572,20.921879,20.921879,40,3.40E+38,3.40E+38,2.0795832,0,0,0,20.921879,456.6328
22,0,9,8.155506,20.921879,20.921879,40,3.40E+38,3.40E+38,0,0,0,0,20.921879,456.6328
23,0,9,20.999,19.788546,19.788546,40,3.40E+38,3.40E+38,0,1.1333334,0,0,20.921879,456.6328
24,0,9,16.447618,19.788546,19.788546,37.18729,3.40E+38,3.40E+38,0,0,0,0,19.788546,473.06613
25,0,9,20.740091,22.601254,22.601254,38.768543,3.40E+38,3.40E+38,2.8127084,0,0,0,22.601254,432.2819
26,0,9,25.373825,23.832712,23.832712,40,3.40E+38,3.40E+38,1.2314583,0,0,0,23.832712,414.42572
27,0,9,104.60238,23.832712,23.832712,40,3.40E+38,3.40E+38,0,0,0,0,23.832712,414.42572
28,0,9,24.257708,21.557713,21.557713,40,3.40E+38,3.40E+38,0,2.2750003,0,0,23.832712,414.42572
29,0,9,24.112263,21.557713,21.557713,46.214584,3.40E+38,3.40E+38,0,0,0,0,21.557713,447.41324
30,0,9,104.99765,15.643127,15.643127,20,3.40E+38,3.40E+38,3.7854166,9.700001,0,0,25.343128,582.5247
31,0,9,45.064095,15.643127,15.643127,28.64875,3.40E+38,3.40E+38,0,0,0,0,15.643127,153.17468
32,0,9,60.950737,15.852711,15.852711,20,3.40E+38,3.40E+38,1.3512499,1.1416668,0,0,16.994377,323.58154
33,0,9,5.996317,15.852711,15.852711,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,15.852711,150.13571
0,0,10,37.08874,14.279166,14.279166,30,3.40E+38,3.40E+38,0,0,0,0,14.279166,362.9521
1,0,10,14.839179,13.995832,13.995832,30,3.40E+38,3.40E+38,0,0.28333333,0,0,14.279166,362.9521
2,0,10,14.702055,12.570832,12.570832,30,3.40E+38,3.40E+38,0,1.425,0,9.54E-07,13.995832,367.06042
3,0,10,6.9792604,12.570832,12.570832,28.420834,3.40E+38,3.40E+38,0,0,0,0,12.570832,387.7229
4,0,10,13.083911,14.149999,14.149999,23.779167,3.40E+38,3.40E+38,1.5791667,0,0,9.54E-07,14.149999,364.82495
5,0,10,19.263823,20.370832,20.370832,40,3.40E+38,3.40E+38,6.2208333,0,0,0,20.370832,274.62292
6,0,10,3.3109703,20.370832,20.370832,40,3.40E+38,3.40E+38,0,0,0,0,20.370832,464.6229
7,0,10,17.378656,19.579166,19.579166,40,3.40E+38,3.40E+38,0,0.7916666,0,0,20.370832,464.6229
8,0,10,5.212635,19.579166,19.579166,46.4269,3.40E+38,3.40E+38,0,0,0,0,19.579166,476.10205
9,0,10,66.11821,21,21,40,3.40E+38,3.40E+38,2.225,0.8041667,0,0,21.804167,625.079
10,0,10,5.8671284,21,21,42.940304,3.40E+38,3.40E+38,0,0,0,0,21,455.49997
11,0,10,28.244545,23.428541,23.428541,40,3.40E+38,3.40E+38,3.0618749,0.63333327,0,1.91E-06,24.061874,570.78186
12,0,10,6.358021,23.428541,23.428541,43.392796,3.40E+38,3.40E+38,0,0,0,0,23.428541,420.28613
13,0,10,65.34808,17.969166,17.969166,40,3.40E+38,3.40E+38,2.803125,8.2625,0,0,26.231667,538.31946
14,0,10,18.669268,17.969168,17.969168,38.260624,3.40E+38,3.40E+38,0,0,0,1.91E-06,17.969168,499.44708
15,0,10,14.456163,19.708542,19.708542,48.495415,3.40E+38,3.40E+38,1.7393749,0,0,0,19.708542,474.22614
16,0,10,25.028732,21.213125,21.213125,50,3.40E+38,3.40E+38,1.5045834,0,0,0,21.213125,642.40967
17,0,10,9.545906,21.213125,21.213125,50,3.40E+38,3.40E+38,0,0,0,0,21.213125,642.40967
18,0,10,20.662134,19.892292,19.892292,40,3.40E+38,3.40E+38,0,1.3208332,0,0,21.213125,642.40967
19,0,10,21.954327,18.842293,18.842293,40,3.40E+38,3.40E+38,0,1.05,0,0,19.892292,471.56174
20,0,10,19.209343,18.842293,18.842293,37.920418,3.40E+38,3.40E+38,0,0,0,0,18.842293,486.7867
21,0,10,22.063572,20.921875,20.921875,40,3.40E+38,3.40E+38,2.0795832,0,0,0,20.921875,456.63275
22,0,10,8.155506,20.921875,20.921875,40,3.40E+38,3.40E+38,0,0,0,0,20.921875,456.63275
23,0,10,20.999,19.788542,19.788542,40,3.40E+38,3.40E+38,0,1.1333332,0,0,20.921875,456.63275
24,0,10,16.447618,19.788542,19.788542,37.18729,3.40E+38,3.40E+38,0,0,0,0,19.788542,473.0661
25,0,10,20.740091,22.60125,22.60125,38.768543,3.40E+38,3.40E+38,2.8127084,0,0,0,22.60125,432.28183
26,0,10,25.373825,23.832708,23.832708,40,3.40E+38,3.40E+38,1.2314583,0,0,0,23.832708,414.4257
27,0,10,104.60238,23.832708,23.832708,40,3.40E+38,3.40E+38,0,0,0,0,23.832708,414.4257
28,0,10,24.257708,21.557709,21.557709,40,3.40E+38,3.40E+38,0,2.275,0,0,23.832708,414.4257
29,0,10,24.112263,21.557709,21.557709,46.214584,3.40E+38,3.40E+38,0,0,0,0,21.557709,447.41315
30,0,10,104.99765,15.643125,15.643125,20,3.40E+38,3.40E+38,3.7854166,9.7,0,0,25.343124,582.52466
31,0,10,45.064095,15.643125,15.643125,28.64875,3.40E+38,3.40E+38,0,0,0,0,15.643125,153.17465
32,0,10,60.950737,15.852709,15.852709,20,3.40E+38,3.40E+38,1.3512499,1.1416667,0,0,16.994375,323.58154
33,0,10,5.996317,15.852709,15.852709,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,15.852709,150.1357
0,0,11,37.08874,14.279166,14.279166,30,3.40E+38,3.40E+38,0,0,0,0,14.279166,362.9521
1,0,11,14.839179,13.995832,13.995832,30,3.40E+38,3.40E+38,0,0.28333333,0,0,14.279166,362.9521
2,0,11,14.702054,12.570833,12.570833,30,3.40E+38,3.40E+38,0,1.425,0,0,13.995833,367.06042
3,0,11,6.9792614,12.570833,12.570833,28.420834,3.40E+38,3.40E+38,0,0,0,0,12.570833,387.72296
4,0,11,13.083909,14.150001,14.150001,23.779167,3.40E+38,3.40E+38,1.5791667,0,0,0,14.150001,364.82504
5,0,11,19.26382,20.370834,20.370834,40,3.40E+38,3.40E+38,6.2208333,0,0,0,20.370834,274.62292
6,0,11,3.3109703,20.370834,20.370834,40,3.40E+38,3.40E+38,0,0,0,0,20.370834,464.62292
7,0,11,17.378654,19.579168,19.579168,40,3.40E+38,3.40E+38,0,0.7916667,0,0,20.370834,464.62292
8,0,11,5.212635,19.579168,19.579168,46.4269,3.40E+38,3.40E+38,0,0,0,0,19.579168,476.10208
9,0,11,66.11821,21.000002,21.000002,40,3.40E+38,3.40E+38,2.225,0.80416673,0,0,21.804169,625.07904
10,0,11,5.8671284,21.000002,21.000002,42.940304,3.40E+38,3.40E+38,0,0,0,0,21.000002,455.5
11,0,11,28.244541,23.428545,23.428545,40,3.40E+38,3.40E+38,3.0618749,0.6333334,0,0,24.061878,570.7819
12,0,11,6.358021,23.428545,23.428545,43.392796,3.40E+38,3.40E+38,0,0,0,0,23.428545,420.28616
13,0,11,65.34808,17.96917,17.96917,40,3.40E+38,3.40E+38,2.803125,8.262501,0,0,26.23167,538.3195
14,0,11,18.669264,17.969172,17.969172,38.260624,3.40E+38,3.40E+38,0,0,0,0,17.969172,499.44708
15,0,11,14.456163,19.708546,19.708546,48.495415,3.40E+38,3.40E+38,1.7393749,0,0,0,19.708546,474.22614
16,0,11,25.028732,21.213129,21.213129,50,3.40E+38,3.40E+38,1.5045834,0,0,0,21.213129,642.40967
17,0,11,9.545906,21.213129,21.213129,50,3.40E+38,3.40E+38,0,0,0,0,21.213129,642.40967
18,0,11,20.662134,19.892296,19.892296,40,3.40E+38,3.40E+38,0,1.3208336,0,0,21.213129,642.40967
19,0,11,21.954327,18.842297,18.842297,40,3.40E+38,3.40E+38,0,1.0500001,0,0,19.892296,471.56177
20,0,11,19.209343,18.842297,18.842297,37.920418,3.40E+38,3.40E+38,0,0,0,0,18.842297,486.78674
21,0,11,22.063572,20.921879,20.921879,40,3.40E+38,3.40E+38,2.0795832,0,0,0,20.921879,456.6328
22,0,11,8.155506,20.921879,20.921879,40,3.40E+38,3.40E+38,0,0,0,0,20.921879,456.6328
23,0,11,20.999,19.788546,19.788546,40,3.40E+38,3.40E+38,0,1.1333334,0,0,20.921879,456.6328
24,0,11,16.447618,19.788546,19.788546,37.18729,3.40E+38,3.40E+38,0,0,0,0,19.788546,473.06613
25,0,11,20.740091,22.601254,22.601254,38.768543,3.40E+38,3.40E+38,2.8127084,0,0,0,22.601254,432.2819
26,0,11,25.373825,23.832712,23.832712,40,3.40E+38,3.40E+38,1.2314583,0,0,0,23.832712,414.42572
27,0,11,104.60238,23.832712,23.832712,40,3.40E+38,3.40E+38,0,0,0,0,23.832712,414.42572
28,0,11,24.257708,21.557713,21.557713,40,3.40E+38,3.40E+38,0,2.2750003,0,0,23.832712,414.42572
29,0,11,24.112263,21.557713,21.557713,46.214584,3.40E+38,3.40E+38,0,0,0,0,21.557713,447.41324
30,0,11,104.99765,15.643127,15.643127,20,3.40E+38,3.40E+38,3.7854166,9.700001,0,0,25.343128,582.5247
31,0,11,45.064095,15.643127,15.643127,28.64875,3.40E+38,3.40E+38,0,0,0,0,15.643127,153.17468
32,0,11,60.950737,15.852711,15.852711,20,3.40E+38,3.40E+38,1.3512499,1.1416668,0,0,16.994377,323.58154
33,0,11,5.996317,15.852711,15.852711,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,15.852711,150.13571
0,0,12,37.08874,14.279166,14.279166,30,3.40E+38,3.40E+38,0,0,0,0,14.279166,362.9521
1,0,12,14.839179,13.995832,13.995832,30,3.40E+38,3.40E+38,0,0.28333333,0,0,14.279166,362.9521
2,0,12,14.702055,12.570832,12.570832,30,3.40E+38,3.40E+38,0,1.425,0,9.54E-07,13.995832,367.06042
3,0,12,6.9792624,12.570832,12.570832,28.420834,3.40E+38,3.40E+38,0,0,0,9.54E-07,12.570832,387.7229
4,0,12,13.083909,14.149999,14.149999,23.779167,3.40E+38,3.40E+38,1.5791667,0,0,0,14.149999,364.82498
5,0,12,19.263819,20.370832,20.370832,40,3.40E+38,3.40E+38,6.2208333,0,0,0,20.370832,274.62292
6,0,12,3.3109703,20.370832,20.370832,40,3.40E+38,3.40E+38,0,0,0,0,20.370832,464.6229
7,0,12,17.378656,19.579166,19.579166,40,3.40E+38,3.40E+38,0,0.7916666,0,0,20.370832,464.6229
8,0,12,5.212635,19.579166,19.579166,46.4269,3.40E+38,3.40E+38,0,0,0,0,19.579166,476.10205
9,0,12,66.11821,21,21,40,3.40E+38,3.40E+38,2.225,0.8041667,0,0,21.804167,625.079
10,0,12,5.8671284,21,21,42.940304,3.40E+38,3.40E+38,0,0,0,0,21,455.49997
11,0,12,28.244541,23.428541,23.428541,40,3.40E+38,3.40E+38,3.0618749,0.63333327,0,0,24.061874,570.7818
12,0,12,6.358021,23.428541,23.428541,43.392796,3.40E+38,3.40E+38,0,0,0,0,23.428541,420.2861
13,0,12,65.34808,17.969166,17.969166,40,3.40E+38,3.40E+38,2.803125,8.2625,0,0,26.231667,538.31946
14,0,12,18.669262,17.969166,17.969166,38.260624,3.40E+38,3.40E+38,0,0,0,0,17.969166,499.44702
15,0,12,14.456165,19.70854,19.70854,48.495415,3.40E+38,3.40E+38,1.7393749,0,0,0,19.70854,474.2261
16,0,12,25.028734,21.213123,21.213123,50,3.40E+38,3.40E+38,1.5045834,0,0,0,21.213123,642.4096
17,0,12,9.545906,21.213123,21.213123,50,3.40E+38,3.40E+38,0,0,0,0,21.213123,642.4096
18,0,12,20.662136,19.89229,19.89229,40,3.40E+38,3.40E+38,0,1.3208331,0,0,21.213123,642.4096
19,0,12,21.954329,18.84229,18.84229,40,3.40E+38,3.40E+38,0,1.0499998,0,1.91E-06,19.89229,471.5617
20,0,12,19.209345,18.84229,18.84229,37.920418,3.40E+38,3.40E+38,0,0,0,0,18.84229,486.78668
21,0,12,22.063568,20.921875,20.921875,40,3.40E+38,3.40E+38,2.0795832,0,0,0,20.921875,456.63275
22,0,12,8.155506,20.921875,20.921875,40,3.40E+38,3.40E+38,0,0,0,0,20.921875,456.63275
23,0,12,20.999,19.788542,19.788542,40,3.40E+38,3.40E+38,0,1.1333332,0,0,20.921875,456.63275
24,0,12,16.447618,19.788542,19.788542,37.18729,3.40E+38,3.40E+38,0,0,0,0,19.788542,473.0661
25,0,12,20.740091,22.60125,22.60125,38.768543,3.40E+38,3.40E+38,2.8127084,0,0,0,22.60125,432.28183
26,0,12,25.373825,23.832708,23.832708,40,3.40E+38,3.40E+38,1.2314583,0,0,0,23.832708,414.4257
27,0,12,104.60238,23.832708,23.832708,40,3.40E+38,3.40E+38,0,0,0,0,23.832708,414.4257
28,0,12,24.257708,21.557709,21.557709,40,3.40E+38,3.40E+38,0,2.275,0,0,23.832708,414.4257
29,0,12,24.112263,21.557709,21.557709,46.214584,3.40E+38,3.40E+38,0,0,0,0,21.557709,447.41315
30,0,12,104.99765,15.643125,15.643125,20,3.40E+38,3.40E+38,3.7854166,9.7,0,0,25.343124,582.52466
31,0,12,45.064095,15.643125,15.643125,28.64875,3.40E+38,3.40E+38,0,0,0,0,15.643125,153.17465
32,0,12,60.950737,15.852709,15.852709,20,3.40E+38,3.40E+38,1.3512499,1.1416667,0,0,16.994375,323.58154
33,0,12,5.996317,15.852709,15.852709,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,15.852709,150.1357
0,0,13,37.08874,14.279166,14.279166,30,3.40E+38,3.40E+38,0,0,0,0,14.279166,362.9521
1,0,13,14.839179,13.995832,13.995832,30,3.40E+38,3.40E+38,0,0.28333333,0,0,14.279166,362.9521
2,0,13,14.702054,12.570833,12.570833,30,3.40E+38,3.40E+38,0,1.425,0,0,13.995833,367.06042
3,0,13,6.9792604,12.570834,12.570834,28.420834,3.40E+38,3.40E+38,0,0,0,0,12.570834,387.72296
4,0,13,13.083909,14.150001,14.150001,23.779167,3.40E+38,3.40E+38,1.5791667,0,0,0,14.150001,364.82504
5,0,13,19.263817,20.370834,20.370834,40,3.40E+38,3.40E+38,6.2208333,0,0,0,20.370834,274.62292
6,0,13,3.3109703,20.370834,20.370834,40,3.40E+38,3.40E+38,0,0,0,0,20.370834,464.62292
7,0,13,17.378654,19.579168,19.579168,40,3.40E+38,3.40E+38,0,0.7916667,0,0,20.370834,464.62292
8,0,13,5.212635,19.579168,19.579168,46.4269,3.40E+38,3.40E+38,0,0,0,0,19.579168,476.10208
9,0,13,66.11821,21.000002,21.000002,40,3.40E+38,3.40E+38,2.225,0.80416673,0,0,21.804169,625.07904
10,0,13,5.8671284,21.000002,21.000002,42.940304,3.40E+38,3.40E+38,0,0,0,0,21.000002,455.5
11,0,13,28.244543,23.428543,23.428543,40,3.40E+38,3.40E+38,3.0618749,0.6333334,0,0,24.061876,570.7819
12,0,13,6.358021,23.428543,23.428543,43.392796,3.40E+38,3.40E+38,0,0,0,0,23.428543,420.28616
13,0,13,65.34808,17.969168,17.969168,40,3.40E+38,3.40E+38,2.803125,8.262501,0,0,26.231668,538.3195
14,0,13,18.66926,17.969168,17.969168,38.260624,3.40E+38,3.40E+38,0,0,0,0,17.969168,499.44708
15,0,13,14.456163,19.708542,19.708542,48.495415,3.40E+38,3.40E+38,1.7393749,0,0,0,19.708542,474.22617
16,0,13,25.028732,21.213125,21.213125,50,3.40E+38,3.40E+38,1.5045834,0,0,0,21.213125,642.4097
17,0,13,9.545906,21.213125,21.213125,50,3.40E+38,3.40E+38,0,0,0,0,21.213125,642.4097
18,0,13,20.662134,19.892292,19.892292,40,3.40E+38,3.40E+38,0,1.3208332,0,0,21.213125,642.4097
19,0,13,21.954325,18.842295,18.842295,40,3.40E+38,3.40E+38,0,1.05,0,0,19.892294,471.5618
20,0,13,19.209345,18.842295,18.842295,37.920418,3.40E+38,3.40E+38,0,0,0,0,18.842295,486.7868
21,0,13,22.063564,20.921879,20.921879,40,3.40E+38,3.40E+38,2.0795832,0,0,0,20.921879,456.6328
22,0,13,8.155506,20.921879,20.921879,40,3.40E+38,3.40E+38,0,0,0,0,20.921879,456.6328
23,0,13,20.999,19.788546,19.788546,40,3.40E+38,3.40E+38,0,1.1333334,0,0,20.921879,456.6328
24,0,13,16.447618,19.788546,19.788546,37.18729,3.40E+38,3.40E+38,0,0,0,0,19.788546,473.06613
25,0,13,20.740091,22.601254,22.601254,38.768543,3.40E+38,3.40E+38,2.8127084,0,0,0,22.601254,432.2819
26,0,13,25.373825,23.832712,23.832712,40,3.40E+38,3.40E+38,1.2314583,0,0,0,23.832712,414.42572
27,0,13,104.60238,23.832712,23.832712,40,3.40E+38,3.40E+38,0,0,0,0,23.832712,414.42572
