Seg,Period,Step ,NV,MF,MI,MO1,MO2,MO3,ONRF,OFRF,DEF,UV,Sf,KQ
8,4,15,5.0377617,16.895834,16.895834,28.75,3.40E+38,3.40E+38,0,0,0,4.77E-07,16.895834,314.3587
9,4,15,15.503405,16.145834,16.145834,28.75,3.40E+38,3.40E+38,0,0.75,0,0,16.895834,314.3587
10,4,15,64.58333,16.145834,16.145834,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,16.145834,325.7065
0,4,16,63.083332,15.770833,15.770833,28,3.40E+38,3.40E+38,0,0,0,0,15.770833,331.38043
1,4,16,20.500458,16.520832,16.520832,28.75,3.40E+38,3.40E+38,0.75,0,0,1.91E-06,16.520832,320.0326
2,4,16,28.535984,16.520832,16.520832,28.75,3.40E+38,3.40E+38,0,0,0,0,16.520832,320.0326
3,4,16,19.990467,15.395832,15.395832,28.75,3.40E+38,3.40E+38,0,1.1249999,0,1.91E-06,16.520832,320.0326
4,4,16,61.583324,15.395832,15.395832,34.93084,3.40E+38,3.40E+38,0,0,0,0,15.395832,337.05432
5,4,16,37.644333,15.770832,15.770832,28.75,3.40E+38,3.40E+38,1.125,0.74999994,0,0,16.520832,494.24323
6,4,16,63.083324,15.770832,15.770832,27.625,3.40E+38,3.40E+38,0,0,0,0,15.770832,331.3804
7,4,16,15.952909,16.895832,16.895832,28.75,3.40E+38,3.40E+38,1.125,0,0,0,16.895832,314.35867
8,4,16,5.0377617,16.895832,16.895832,28.75,3.40E+38,3.40E+38,0,0,0,4.77E-07,16.895832,314.35867
9,4,16,15.503407,16.145832,16.145832,28.75,3.40E+38,3.40E+38,0,0.74999994,0,0,16.895832,314.35867
10,4,16,64.58333,16.145832,16.145832,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,16.145832,325.70648
0,4,17,63.083332,15.770833,15.770833,28,3.40E+38,3.40E+38,0,0,0,0,15.770833,331.38043
1,4,17,20.500456,16.520834,16.520834,28.75,3.40E+38,3.40E+38,0.75,0,0,0.00E+00,16.520834,320.0326
2,4,17,28.535982,16.520834,16.520834,28.75,3.40E+38,3.40E+38,0,0,0,0,16.520834,320.0326
3,4,17,19.990463,15.395836,15.395836,28.75,3.40E+38,3.40E+38,0,1.125,0,0,16.520836,320.0326
4,4,17,61.58332,15.395836,15.395836,34.93084,3.40E+38,3.40E+38,0,0,0,0,15.395836,337.05438
5,4,17,37.644333,15.770836,15.770836,28.75,3.40E+38,3.40E+38,1.125,0.7500001,0,0,16.520836,494.24326
6,4,17,63.08332,15.770836,15.770836,27.625,3.40E+38,3.40E+38,0,0,0,0,15.770836,331.38043
7,4,17,15.952909,16.895836,16.895836,28.75,3.40E+38,3.40E+38,1.125,0,0,0.00E+00,16.895836,314.3587
8,4,17,5.0377617,16.895836,16.895836,28.75,3.40E+38,3.40E+38,0,0,0,4.77E-07,16.895836,314.3587
9,4,17,15.503407,16.145836,16.145836,28.75,3.40E+38,3.40E+38,0,0.7500001,0,0,16.895836,314.3587
10,4,17,64.58333,16.145836,16.145836,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,16.145836,325.7065
0,4,18,63.083332,15.770833,15.770833,28,3.40E+38,3.40E+38,0,0,0,0,15.770833,331.38043
1,4,18,20.500458,16.520832,16.520832,28.75,3.40E+38,3.40E+38,0.75,0,0,1.91E-06,16.520832,320.0326
2,4,18,28.535984,16.520832,16.520832,28.75,3.40E+38,3.40E+38,0,0,0,0,16.520832,320.0326
3,4,18,19.990463,15.395832,15.395832,28.75,3.40E+38,3.40E+38,0,1.1249999,0,0,16.520832,320.03256
4,4,18,61.583324,15.395832,15.395832,34.93084,3.40E+38,3.40E+38,0,0,0,0,15.395832,337.0543
5,4,18,37.644333,15.770832,15.770832,28.75,3.40E+38,3.40E+38,1.125,0.74999994,0,0,16.520832,494.2432
6,4,18,63.083324,15.770832,15.770832,27.625,3.40E+38,3.40E+38,0,0,0,0,15.770832,331.38037
7,4,18,15.952909,16.895832,16.895832,28.75,3.40E+38,3.40E+38,1.125,0,0,0,16.895832,314.35864
8,4,18,5.0377617,16.895832,16.895832,28.75,3.40E+38,3.40E+38,0,0,0,4.77E-07,16.895832,314.35864
9,4,18,15.503407,16.145832,16.145832,28.75,3.40E+38,3.40E+38,0,0.74999994,0,0,16.895832,314.35864
10,4,18,64.58333,16.145832,16.145832,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,16.145832,325.70648
0,4,19,63.083332,15.770833,15.770833,28,3.40E+38,3.40E+38,0,0,0,0,15.770833,331.38043
1,4,19,20.500456,16.520834,16.520834,28.75,3.40E+38,3.40E+38,0.75,0,0,0.00E+00,16.520834,320.0326
2,4,19,28.535982,16.520834,16.520834,28.75,3.40E+38,3.40E+38,0,0,0,0,16.520834,320.0326
3,4,19,19.990465,15.395834,15.395834,28.75,3.40E+38,3.40E+38,0,1.125,0,0,16.520834,320.0326
4,4,19,61.58332,15.395834,15.395834,34.93084,3.40E+38,3.40E+38,0,0,0,0,15.395834,337.05438
5,4,19,37.644333,15.770834,15.770834,28.75,3.40E+38,3.40E+38,1.125,0.75,0,0,16.520834,494.24326
6,4,19,63.08332,15.770834,15.770834,27.625,3.40E+38,3.40E+38,0,0,0,0,15.770834,331.38043
7,4,19,15.952909,16.895834,16.895834,28.75,3.40E+38,3.40E+38,1.125,0,0,0.00E+00,16.895834,314.3587
8,4,19,5.0377617,16.895834,16.895834,28.75,3.40E+38,3.40E+38,0,0,0,4.77E-07,16.895834,314.3587
9,4,19,15.503405,16.145834,16.145834,28.75,3.40E+38,3.40E+38,0,0.75,0,0,16.895834,314.3587
10,4,19,64.58333,16.145834,16.145834,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,16.145834,325.7065
0,4,20,63.083332,15.770833,15.770833,28,3.40E+38,3.40E+38,0,0,0,0,15.770833,331.38043
1,4,20,20.500458,16.520832,16.520832,28.75,3.40E+38,3.40E+38,0.75,0,0,1.91E-06,16.520832,320.0326
2,4,20,28.535984,16.520832,16.520832,28.75,3.40E+38,3.40E+38,0,0,0,0,16.520832,320.0326
3,4,20,19.990467,15.395832,15.395832,28.75,3.40E+38,3.40E+38,0,1.1249999,0,1.91E-06,16.520832,320.0326
4,4,20,61.583324,15.395832,15.395832,34.93084,3.40E+38,3.40E+38,0,0,0,0,15.395832,337.05432
5,4,20,37.644333,15.770832,15.770832,28.75,3.40E+38,3.40E+38,1.125,0.74999994,0,0,16.520832,494.24323
6,4,20,63.083324,15.770832,15.770832,27.625,3.40E+38,3.40E+38,0,0,0,0,15.770832,331.3804
7,4,20,15.952909,16.895832,16.895832,28.75,3.40E+38,3.40E+38,1.125,0,0,0,16.895832,314.35867
8,4,20,5.0377617,16.895832,16.895832,28.75,3.40E+38,3.40E+38,0,0,0,4.77E-07,16.895832,314.35867
9,4,20,15.503407,16.145832,16.145832,28.75,3.40E+38,3.40E+38,0,0.74999994,0,0,16.895832,314.35867
10,4,20,64.58333,16.145832,16.145832,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,16.145832,325.70648
0,4,21,63.083332,15.770833,15.770833,28,3.40E+38,3.40E+38,0,0,0,0,15.770833,331.38043
1,4,21,20.500456,16.520834,16.520834,28.75,3.40E+38,3.40E+38,0.75,0,0,0.00E+00,16.520834,320.0326
2,4,21,28.535982,16.520834,16.520834,28.75,3.40E+38,3.40E+38,0,0,0,0,16.520834,320.0326
3,4,21,19.990463,15.395836,15.395836,28.75,3.40E+38,3.40E+38,0,1.125,0,0,16.520836,320.0326
4,4,21,61.58332,15.395836,15.395836,34.93084,3.40E+38,3.40E+38,0,0,0,0,15.395836,337.05438
5,4,21,37.644333,15.770836,15.770836,28.75,3.40E+38,3.40E+38,1.125,0.7500001,0,0,16.520836,494.24326
6,4,21,63.08332,15.770836,15.770836,27.625,3.40E+38,3.40E+38,0,0,0,0,15.770836,331.38043
7,4,21,15.952909,16.895836,16.895836,28.75,3.40E+38,3.40E+38,1.125,0,0,0.00E+00,16.895836,314.3587
8,4,21,5.0377617,16.895836,16.895836,28.75,3.40E+38,3.40E+38,0,0,0,4.77E-07,16.895836,314.3587
9,4,21,15.503407,16.145836,16.145836,28.75,3.40E+38,3.40E+38,0,0.7500001,0,0,16.895836,314.3587
10,4,21,64.58333,16.145836,16.145836,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,16.145836,325.7065
0,4,22,63.083332,15.770833,15.770833,28,3.40E+38,3.40E+38,0,0,0,0,15.770833,331.38043
1,4,22,20.500458,16.520832,16.520832,28.75,3.40E+38,3.40E+38,0.75,0,0,1.91E-06,16.520832,320.0326
2,4,22,28.535984,16.520832,16.520832,28.75,3.40E+38,3.40E+38,0,0,0,0,16.520832,320.0326
3,4,22,19.990463,15.395832,15.395832,28.75,3.40E+38,3.40E+38,0,1.1249999,0,0,16.520832,320.03256
4,4,22,61.583324,15.395832,15.395832,34.93084,3.40E+38,3.40E+38,0,0,0,0,15.395832,337.0543
5,4,22,37.644333,15.770832,15.770832,28.75,3.40E+38,3.40E+38,1.125,0.74999994,0,0,16.520832,494.2432
6,4,22,63.083324,15.770832,15.770832,27.625,3.40E+38,3.40E+38,0,0,0,0,15.770832,331.38037
7,4,22,15.952909,16.895832,16.895832,28.75,3.40E+38,3.40E+38,1.125,0,0,0,16.895832,314.35864
8,4,22,5.0377617,16.895832,16.895832,28.75,3.40E+38,3.40E+38,0,0,0,4.77E-07,16.895832,314.35864
9,4,22,15.503407,16.145832,16.145832,28.75,3.40E+38,3.40E+38,0,0.74999994,0,0,16.895832,314.35864
10,4,22,64.58333,16.145832,16.145832,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,16.145832,325.70648
0,4,23,63.083332,15.770833,15.770833,28,3.40E+38,3.40E+38,0,0,0,0,15.770833,331.38043
1,4,23,20.500456,16.520834,16.520834,28.75,3.40E+38,3.40E+38,0.75,0,0,0.00E+00,16.520834,320.0326
2,4,23,28.535982,16.520834,16.520834,28.75,3.40E+38,3.40E+38,0,0,0,0,16.520834,320.0326
3,4,23,19.990465,15.395834,15.395834,28.75,3.40E+38,3.40E+38,0,1.125,0,0,16.520834,320.0326
4,4,23,61.58332,15.395834,15.395834,34.93084,3.40E+38,3.40E+38,0,0,0,0,15.395834,337.05438
5,4,23,37.644333,15.770834,15.770834,28.75,3.40E+38,3.40E+38,1.125,0.75,0,0,16.520834,494.24326
6,4,23,63.08332,15.770834,15.770834,27.625,3.40E+38,3.40E+38,0,0,0,0,15.770834,331.38043
7,4,23,15.952909,16.895834,16.895834,28.75,3.40E+38,3.40E+38,1.125,0,0,0.00E+00,16.895834,314.3587
8,4,23,5.0377617,16.895834,16.895834,28.75,3.40E+38,3.40E+38,0,0,0,4.77E-07,16.895834,314.3587
9,4,23,15.503405,16.145834,16.145834,28.75,3.40E+38,3.40E+38,0,0.75,0,0,16.895834,314.3587
10,4,23,64.58333,16.145834,16.145834,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,16.145834,325.7065
0,4,24,63.083332,15.770833,15.770833,28,3.40E+38,3.40E+38,0,0,0,0,15.770833,331.38043
1,4,24,20.500458,16.520832,16.520832,28.75,3.40E+38,3.40E+38,0.75,0,0,1.91E-06,16.520832,320.0326
2,4,24,28.535984,16.520832,16.520832,28.75,3.40E+38,3.40E+38,0,0,0,0,16.520832,320.0326
3,4,24,19.990467,15.395832,15.395832,28.75,3.40E+38,3.40E+38,0,1.1249999,0,1.91E-06,16.520832,320.0326
4,4,24,61.583324,15.395832,15.395832,34.93084,3.40E+38,3.40E+38,0,0,0,0,15.395832,337.05432
5,4,24,37.644333,15.770832,15.770832,28.75,3.40E+38,3.40E+38,1.125,0.74999994,0,0,16.520832,494.24323
6,4,24,63.083324,15.770832,15.770832,27.625,3.40E+38,3.40E+38,0,0,0,0,15.770832,331.3804
7,4,24,15.952909,16.895832,16.895832,28.75,3.40E+38,3.40E+38,1.125,0,0,0,16.895832,314.35867
8,4,24,5.0377617,16.895832,16.895832,28.75,3.40E+38,3.40E+38,0,0,0,4.77E-07,16.895832,314.35867
9,4,24,15.503407,16.145832,16.145832,28.75,3.40E+38,3.40E+38,0,0.74999994,0,0,16.895832,314.35867
10,4,24,64.58333,16.145832,16.145832,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,16.145832,325.70648
0,4,25,63.083332,15.770833,15.770833,28,3.40E+38,3.40E+38,0,0,0,0,15.770833,331.38043
1,4,25,20.500456,16.520834,16.520834,28.75,3.40E+38,3.40E+38,0.75,0,0,0.00E+00,16.520834,320.0326
2,4,25,28.535982,16.520834,16.520834,28.75,3.40E+38,3.40E+38,0,0,0,0,16.520834,320.0326
3,4,25,19.990463,15.395836,15.395836,28.75,3.40E+38,3.40E+38,0,1.125,0,0,16.520836,320.0326
4,4,25,61.58332,15.395836,15.395836,34.93084,3.40E+38,3.40E+38,0,0,0,0,15.395836,337.05438
5,4,25,37.644333,15.770836,15.770836,28.75,3.40E+38,3.40E+38,1.125,0.7500001,0,0,16.520836,494.24326
6,4,25,63.08332,15.770836,15.770836,27.625,3.40E+38,3.40E+38,0,0,0,0,15.770836,331.38043
7,4,25,15.952909,16.895836,16.895836,28.75,3.40E+38,3.40E+38,1.125,0,0,0.00E+00,16.895836,314.3587
8,4,25,5.0377617,16.895836,16.895836,28.75,3.40E+38,3.40E+38,0,0,0,4.77E-07,16.895836,314.3587
9,4,25,15.503407,16.145836,16.145836,28.75,3.40E+38,3.40E+38,0,0.7500001,0,0,16.895836,314.3587
10,4,25,64.58333,16.145836,16.145836,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,16.145836,325.7065
0,4,26,63.083332,15.770833,15.770833,28,3.40E+38,3.40E+38,0,0,0,0,15.770833,331.38043
1,4,26,20.500458,16.520832,16.520832,28.75,3.40E+38,3.40E+38,0.75,0,0,1.91E-06,16.520832,320.0326
2,4,26,28.535984,16.520832,16.520832,28.75,3.40E+38,3.40E+38,0,0,0,0,16.520832,320.0326
3,4,26,19.990463,15.395832,15.395832,28.75,3.40E+38,3.40E+38,0,1.1249999,0,0,16.520832,320.03256
4,4,26,61.583324,15.395832,15.395832,34.93084,3.40E+38,3.40E+38,0,0,0,0,15.395832,337.0543
5,4,26,37.644333,15.770832,15.770832,28.75,3.40E+38,3.40E+38,1.125,0.74999994,0,0,16.520832,494.2432
6,4,26,63.083324,15.770832,15.770832,27.625,3.40E+38,3.40E+38,0,0,0,0,15.770832,331.38037
7,4,26,15.952909,16.895832,16.895832,28.75,3.40E+38,3.40E+38,1.125,0,0,0,16.895832,314.35864
8,4,26,5.0377617,16.895832,16.895832,28.75,3.40E+38,3.40E+38,0,0,0,4.77E-07,16.895832,314.35864
9,4,26,15.503407,16.145832,16.145832,28.75,3.40E+38,3.40E+38,0,0.74999994,0,0,16.895832,314.35864
10,4,26,64.58333,16.145832,16.145832,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,16.145832,325.70648
0,4,27,63.083332,15.770833,15.770833,28,3.40E+38,3.40E+38,0,0,0,0,15.770833,331.38043
1,4,27,20.500456,16.520834,16.520834,28.75,3.40E+38,3.40E+38,0.75,0,0,0.00E+00,16.520834,320.0326
2,4,27,28.535982,16.520834,16.520834,28.75,3.40E+38,3.40E+38,0,0,0,0,16.520834,320.0326
3,4,27,19.990465,15.395834,15.395834,28.75,3.40E+38,3.40E+38,0,1.125,0,0,16.520834,320.0326
4,4,27,61.58332,15.395834,15.395834,34.93084,3.40E+38,3.40E+38,0,0,0,0,15.395834,337.05438
5,4,27,37.644333,15.770834,15.770834,28.75,3.40E+38,3.40E+38,1.125,0.75,0,0,16.520834,494.24326
6,4,27,63.08332,15.770834,15.770834,27.625,3.40E+38,3.40E+38,0,0,0,0,15.770834,331.38043
7,4,27,15.952909,16.895834,16.895834,28.75,3.40E+38,3.40E+38,1.125,0,0,0.00E+00,16.895834,314.3587
8,4,27,5.0377617,16.895834,16.895834,28.75,3.40E+38,3.40E+38,0,0,0,4.77E-07,16.895834,314.3587
9,4,27,15.503405,16.145834,16.145834,28.75,3.40E+38,3.40E+38,0,0.75,0,0,16.895834,314.3587
10,4,27,64.58333,16.145834,16.145834,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,16.145834,325.7065
0,4,28,63.083332,15.770833,15.770833,28,3.40E+38,3.40E+38,0,0,0,0,15.770833,331.38043
1,4,28,20.500458,16.520832,16.520832,28.75,3.40E+38,3.40E+38,0.75,0,0,1.91E-06,16.520832,320.0326
2,4,28,28.535984,16.520832,16.520832,28.75,3.40E+38,3.40E+38,0,0,0,0,16.520832,320.0326
3,4,28,19.990467,15.395832,15.395832,28.75,3.40E+38,3.40E+38,0,1.1249999,0,1.91E-06,16.520832,320.0326
4,4,28,61.583324,15.395832,15.395832,34.93084,3.40E+38,3.40E+38,0,0,0,0,15.395832,337.05432
5,4,28,37.644333,15.770832,15.770832,28.75,3.40E+38,3.40E+38,1.125,0.74999994,0,0,16.520832,494.24323
6,4,28,63.083324,15.770832,15.770832,27.625,3.40E+38,3.40E+38,0,0,0,0,15.770832,331.3804
7,4,28,15.952909,16.895832,16.895832,28.75,3.40E+38,3.40E+38,1.125,0,0,0,16.895832,314.35867
8,4,28,5.0377617,16.895832,16.895832,28.75,3.40E+38,3.40E+38,0,0,0,4.77E-07,16.895832,314.35867
9,4,28,15.503407,16.145832,16.145832,28.75,3.40E+38,3.40E+38,0,0.74999994,0,0,16.895832,314.35867
10,4,28,64.58333,16.145832,16.145832,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,16.145832,325.70648
0,4,29,63.083332,15.770833,15.770833,28,3.40E+38,3.40E+38,0,0,0,0,15.770833,331.38043
1,4,29,20.500456,16.520834,16.520834,28.75,3.40E+38,3.40E+38,0.75,0,0,0.00E+00,16.520834,320.0326
2,4,29,28.535982,16.520834,16.520834,28.75,3.40E+38,3.40E+38,0,0,0,0,16.520834,320.0326
3,4,29,19.990463,15.395836,15.395836,28.75,3.40E+38,3.40E+38,0,1.125,0,0,16.520836,320.0326
4,4,29,61.58332,15.395836,15.395836,34.93084,3.40E+38,3.40E+38,0,0,0,0,15.395836,337.05438
5,4,29,37.644333,15.770836,15.770836,28.75,3.40E+38,3.40E+38,1.125,0.7500001,0,0,16.520836,494.24326
6,4,29,63.08332,15.770836,15.770836,27.625,3.40E+38,3.40E+38,0,0,0,0,15.770836,331.38043
7,4,29,15.952909,16.895836,16.895836,28.75,3.40E+38,3.40E+38,1.125,0,0,0.00E+00,16.895836,314.3587
8,4,29,5.0377617,16.895836,16.895836,28.75,3.40E+38,3.40E+38,0,0,0,4.77E-07,16.895836,314.3587
9,4,29,15.503407,16.145836,16.145836,28.75,3.40E+38,3.40E+38,0,0.7500001,0,0,16.895836,314.3587
10,4,29,64.58333,16.145836,16.145836,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,16.145836,325.7065
0,4,30,63.083332,15.770833,15.770833,28,3.40E+38,3.40E+38,0,0,0,0,15.770833,331.38043
1,4,30,20.500458,16.520832,16.520832,28.75,3.40E+38,3.40E+38,0.75,0,0,1.91E-06,16.520832,320.0326
2,4,30,28.535984,16.520832,16.520832,28.75,3.40E+38,3.40E+38,0,0,0,0,16.520832,320.0326
3,4,30,19.990463,15.395832,15.395832,28.75,3.40E+38,3.40E+38,0,1.1249999,0,0,16.520832,320.03256
4,4,30,61.583324,15.395832,15.395832,34.93084,3.40E+38,3.40E+38,0,0,0,0,15.395832,337.0543
5,4,30,37.644333,15.770832,15.770832,28.75,3.40E+38,3.40E+38,1.125,0.74999994,0,0,16.520832,494.2432
6,4,30,63.083324,15.770832,15.770832,27.625,3.40E+38,3.40E+38,0,0,0,0,15.770832,331.38037
7,4,30,15.952909,16.895832,16.895832,28.75,3.40E+38,3.40E+38,1.125,0,0,0,16.895832,314.35864
8,4,30,5.0377617,16.895832,16.895832,28.75,3.40E+38,3.40E+38,0,0,0,4.77E-07,16.895832,314.35864
9,4,30,15.503407,16.145832,16.145832,28.75,3.40E+38,3.40E+38,0,0.74999994,0,0,16.895832,314.35864
10,4,30,64.58333,16.145832,16.145832,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,16.145832,325.70648
0,4,31,63.083332,15.770833,15.770833,28,3.40E+38,3.40E+38,0,0,0,0,15.770833,331.38043
1,4,31,20.500456,16.520834,16.520834,28.75,3.40E+38,3.40E+38,0.75,0,0,0.00E+00,16.520834,320.0326
2,4,31,28.535982,16.520834,16.520834,28.75,3.40E+38,3.40E+38,0,0,0,0,16.520834,320.0326
3,4,31,19.990465,15.395834,15.395834,28.75,3.40E+38,3.40E+38,0,1.125,0,0,16.520834,320.0326
4,4,31,61.58332,15.395834,15.395834,34.93084,3.40E+38,3.40E+38,0,0,0,0,15.395834,337.05438
5,4,31,37.644333,15.770834,15.770834,28.75,3.40E+38,3.40E+38,1.125,0.75,0,0,16.520834,494.24326
6,4,31,63.08332,15.770834,15.770834,27.625,3.40E+38,3.40E+38,0,0,0,0,15.770834,331.38043
7,4,31,15.952909,16.895834,16.895834,28.75,3.40E+38,3.40E+38,1.125,0,0,0.00E+00,16.895834,314.3587
8,4,31,5.0377617,16.895834,16.895834,28.75,3.40E+38,3.40E+38,0,0,0,4.77E-07,16.895834,314.3587
9,4,31,15.503405,16.145834,16.145834,28.75,3.40E+38,3.40E+38,0,0.75,0,0,16.895834,314.3587
10,4,31,64.58333,16.145834,16.145834,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,16.145834,325.7065
0,4,32,63.083332,15.770833,15.770833,28,3.40E+38,3.40E+38,0,0,0,0,15.770833,331.38043
1,4,32,20.500458,16.520832,16.520832,28.75,3.40E+38,3.40E+38,0.75,0,0,1.91E-06,16.520832,320.0326
2,4,32,28.535984,16.520832,16.520832,28.75,3.40E+38,3.40E+38,0,0,0,0,16.520832,320.0326
3,4,32,19.990467,15.395832,15.395832,28.75,3.40E+38,3.40E+38,0,1.1249999,0,1.91E-06,16.520832,320.0326
4,4,32,61.583324,15.395832,15.395832,34.93084,3.40E+38,3.40E+38,0,0,0,0,15.395832,337.05432
5,4,32,37.644333,15.770832,15.770832,28.75,3.40E+38,3.40E+38,1.125,0.74999994,0,0,16.520832,494.24323
6,4,32,63.083324,15.770832,15.770832,27.625,3.40E+38,3.40E+38,0,0,0,0,15.770832,331.3804
7,4,32,15.952909,16.895832,16.895832,28.75,3.40E+38,3.40E+38,1.125,0,0,0,16.895832,314.35867
8,4,32,5.0377617,16.895832,16.895832,28.75,3.40E+38,3.40E+38,0,0,0,4.77E-07,16.895832,314.35867
9,4,32,15.503407,16.145832,16.145832,28.75,3.40E+38,3.40E+38,0,0.74999994,0,0,16.895832,314.35867
10,4,32,64.58333,16.145832,16.145832,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,16.145832,325.70648
0,4,33,63.083332,15.770833,15.770833,28,3.40E+38,3.40E+38,0,0,0,0,15.770833,331.38043
1,4,33,20.500456,16.520834,16.520834,28.75,3.40E+38,3.40E+38,0.75,0,0,0.00E+00,16.520834,320.0326
2,4,33,28.535982,16.520834,16.520834,28.75,3.40E+38,3.40E+38,0,0,0,0,16.520834,320.0326
3,4,33,19.990463,15.395836,15.395836,28.75,3.40E+38,3.40E+38,0,1.125,0,0,16.520836,320.0326
4,4,33,61.58332,15.395836,15.395836,34.93084,3.40E+38,3.40E+38,0,0,0,0,15.395836,337.05438
5,4,33,37.644333,15.770836,15.770836,28.75,3.40E+38,3.40E+38,1.125,0.7500001,0,0,16.520836,494.24326
6,4,33,63.08332,15.770836,15.770836,27.625,3.40E+38,3.40E+38,0,0,0,0,15.770836,331.38043
7,4,33,15.952909,16.895836,16.895836,28.75,3.40E+38,3.40E+38,1.125,0,0,0.00E+00,16.895836,314.3587
8,4,33,5.0377617,16.895836,16.895836,28.75,3.40E+38,3.40E+38,0,0,0,4.77E-07,16.895836,314.3587
9,4,33,15.503407,16.145836,16.145836,28.75,3.40E+38,3.40E+38,0,0.7500001,0,0,16.895836,314.3587
10,4,33,64.58333,16.145836,16.145836,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,16.145836,325.7065
0,4,34,63.083332,15.770833,15.770833,28,3.40E+38,3.40E+38,0,0,0,0,15.770833,331.38043
1,4,34,20.500458,16.520832,16.520832,28.75,3.40E+38,3.40E+38,0.75,0,0,1.91E-06,16.520832,320.0326
2,4,34,28.535984,16.520832,16.520832,28.75,3.40E+38,3.40E+38,0,0,0,0,16.520832,320.0326
3,4,34,19.990463,15.395832,15.395832,28.75,3.40E+38,3.40E+38,0,1.1249999,0,0,16.520832,320.03256
4,4,34,61.583324,15.395832,15.395832,34.93084,3.40E+38,3.40E+38,0,0,0,0,15.395832,337.0543
5,4,34,37.644333,15.770832,15.770832,28.75,3.40E+38,3.40E+38,1.125,0.74999994,0,0,16.520832,494.2432
6,4,34,63.083324,15.770832,15.770832,27.625,3.40E+38,3.40E+38,0,0,0,0,15.770832,331.38037
7,4,34,15.952909,16.895832,16.895832,28.75,3.40E+38,3.40E+38,1.125,0,0,0,16.895832,314.35864
8,4,34,5.0377617,16.895832,16.895832,28.75,3.40E+38,3.40E+38,0,0,0,4.77E-07,16.895832,314.35864
9,4,34,15.503407,16.145832,16.145832,28.75,3.40E+38,3.40E+38,0,0.74999994,0,0,16.895832,314.35864
10,4,34,64.58333,16.145832,16.145832,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,16.145832,325.70648
0,4,35,63.083332,15.770833,15.770833,28,3.40E+38,3.40E+38,0,0,0,0,15.770833,331.38043
1,4,35,20.500456,16.520834,16.520834,28.75,3.40E+38,3.40E+38,0.75,0,0,0.00E+00,16.520834,320.0326
2,4,35,28.535982,16.520834,16.520834,28.75,3.40E+38,3.40E+38,0,0,0,0,16.520834,320.0326
3,4,35,19.990465,15.395834,15.395834,28.75,3.40E+38,3.40E+38,0,1.125,0,0,16.520834,320.0326
4,4,35,61.58332,15.395834,15.395834,34.93084,3.40E+38,3.40E+38,0,0,0,0,15.395834,337.05438
5,4,35,37.644333,15.770834,15.770834,28.75,3.40E+38,3.40E+38,1.125,0.75,0,0,16.520834,494.24326
6,4,35,63.08332,15.770834,15.770834,27.625,3.40E+38,3.40E+38,0,0,0,0,15.770834,331.38043
7,4,35,15.952909,16.895834,16.895834,28.75,3.40E+38,3.40E+38,1.125,0,0,0.00E+00,16.895834,314.3587
8,4,35,5.0377617,16.895834,16.895834,28.75,3.40E+38,3.40E+38,0,0,0,4.77E-07,16.895834,314.3587
9,4,35,15.503405,16.145834,16.145834,28.75,3.40E+38,3.40E+38,0,0.75,0,0,16.895834,314.3587
10,4,35,64.58333,16.145834,16.145834,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,16.145834,325.7065
0,4,36,63.083332,15.770833,15.770833,28,3.40E+38,3.40E+38,0,0,0,0,15.770833,331.38043
1,4,36,20.500458,16.520832,16.520832,28.75,3.40E+38,3.40E+38,0.75,0,0,1.91E-06,16.520832,320.0326
2,4,36,28.535984,16.520832,16.520832,28.75,3.40E+38,3.40E+38,0,0,0,0,16.520832,320.0326
3,4,36,19.990467,15.395832,15.395832,28.75,3.40E+38,3.40E+38,0,1.1249999,0,1.91E-06,16.520832,320.0326
4,4,36,61.583324,15.395832,15.395832,34.93084,3.40E+38,3.40E+38,0,0,0,0,15.395832,337.05432
5,4,36,37.644333,15.770832,15.770832,28.75,3.40E+38,3.40E+38,1.125,0.74999994,0,0,16.520832,494.24323
6,4,36,63.083324,15.770832,15.770832,27.625,3.40E+38,3.40E+38,0,0,0,0,15.770832,331.3804
7,4,36,15.952909,16.895832,16.895832,28.75,3.40E+38,3.40E+38,1.125,0,0,0,16.895832,314.35867
8,4,36,5.0377617,16.895832,16.895832,28.75,3.40E+38,3.40E+38,0,0,0,4.77E-07,16.895832,314.35867
